peak_label,ms_file_label,total_intensity,peak_area,peak_area_top3,peak_max,peak_min,peak_mean,peak_rt_of_max,peak_median,peak_n_datapoints,rt_aligned,rt_shift,scan_time,intensity,peak_mz_of_max,peak_area_fitted,peak_sigma,peak_tau,peak_asymmetry,peak_rt_fitted,fit_r_squared,fit_success
Phenylalanine,HILIC5_Neg_196297M0030_2,,459223.0,758541.0,439235.0,1.0,19237.0,122.768,1.0,46,false,0.0,"[111.355, 111.874, 112.393, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543, 117.062, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.474, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 150549.0, 439235.0, 168757.0, 34176.0, 39413.0, 14339.0, 1.0, 7020.0, 1.0, 5195.0, 5258.0, 5430.0, 1.0, 4635.0, 5240.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5632.0, 1.0, 1.0, 1.0, 1.0]",164.07171630859375,,,,,,,
Quinate,HILIC5_Neg_178878M0098_3_P1,,256889.0,59008.0,21605.0,2760.0,10646.0,175.163,9192.0,47,false,0.0,"[161.156, 161.675, 162.194, 162.713, 163.231, 163.75, 164.269, 164.788, 165.307, 165.825, 166.344, 166.863, 167.382, 167.9, 168.419, 168.938, 169.457, 169.975, 170.494, 171.013, 171.532, 172.05, 172.569, 173.088, 173.607, 174.126, 174.644, 175.163, 175.682, 176.201, 176.719, 177.238, 177.757, 178.276, 178.794, 179.313, 179.832, 180.351, 180.87, 181.388, 181.907, 182.426, 182.944, 183.463, 183.982, 184.501, 185.02]","[4891.0, 4131.0, 3604.0, 2760.0, 3662.0, 4585.0, 5103.0, 5226.0, 6289.0, 6797.0, 7267.0, 7596.0, 9605.0, 5997.0, 8524.0, 9192.0, 9687.0, 13427.0, 12652.0, 11771.0, 14219.0, 16873.0, 15213.0, 16793.0, 18869.0, 17479.0, 18717.0, 21605.0, 18686.0, 19553.0, 16008.0, 18698.0, 18888.0, 16779.0, 8546.0, 12397.0, 7655.0, 10806.0, 6453.0, 9556.0, 9694.0, 8972.0, 7559.0, 6452.0, 8045.0, 7588.0, 5515.0]",191.05628967285156,,,,,,,
Quinate,HILIC5_Neg_186191M0010_3_P2,,131498.0,23548.0,11865.0,1459.0,5445.0,171.012,4611.0,47,false,0.0,"[161.156, 161.674, 162.193, 162.712, 163.231, 163.75, 164.268, 164.787, 165.306, 165.825, 166.343, 166.862, 167.381, 167.9, 168.418, 168.937, 169.456, 169.975, 170.493, 171.012, 171.531, 172.05, 172.569, 173.087, 173.606, 174.125, 174.644, 175.162, 175.681, 176.2, 176.719, 177.237, 177.756, 178.275, 178.794, 179.313, 179.831, 180.35, 180.869, 181.388, 181.906, 182.425, 182.944, 183.463, 183.982, 184.5, 185.019]","[1801.0, 2037.0, 1459.0, 1808.0, 3966.0, 4338.0, 3593.0, 3836.0, 3643.0, 4513.0, 4647.0, 4537.0, 4963.0, 4930.0, 7209.0, 5345.0, 6856.0, 6636.0, 3758.0, 11865.0, 7925.0, 6984.0, 10174.0, 8613.0, 8933.0, 7492.0, 7202.0, 4413.0, 11210.0, 9675.0, 10763.0, 9427.0, 6733.0, 6927.0, 4011.0, 3509.0, 4327.0, 4611.0, 3282.0, 5422.0, 2940.0, 2763.0, 2410.0, 3934.0, 2704.0, 4733.0, 3050.0]",191.05616760253906,,,,,,,
Quinate,HILIC5_Neg_186191M0019_2_P3,,218967.0,52969.0,19616.0,2734.0,9085.0,176.719,6656.0,47,false,0.0,"[161.156, 161.675, 162.194, 162.713, 163.232, 163.75, 164.269, 164.788, 165.307, 165.825, 166.344, 166.863, 167.382, 167.9, 168.419, 168.938, 169.457, 169.976, 170.494, 171.013, 171.532, 172.051, 172.569, 173.088, 173.607, 174.126, 174.644, 175.163, 175.682, 176.201, 176.719, 177.238, 177.757, 178.276, 178.795, 179.313, 179.832, 180.351, 180.87, 181.388, 181.907, 182.426, 182.945, 183.463, 183.982, 184.501, 185.02]","[3249.0, 3410.0, 2749.0, 2734.0, 3412.0, 5358.0, 5355.0, 5856.0, 4321.0, 6540.0, 5419.0, 4341.0, 5608.0, 6656.0, 6806.0, 7980.0, 6584.0, 12759.0, 12480.0, 10657.0, 11922.0, 14362.0, 13624.0, 15787.0, 13782.0, 14692.0, 15167.0, 14986.0, 15200.0, 15879.0, 19616.0, 17474.0, 19464.0, 15652.0, 11893.0, 7376.0, 6000.0, 6341.0, 6032.0, 5941.0, 6490.0, 7059.0, 7724.0, 5608.0, 6366.0, 3738.0, 6532.0]",191.0561981201172,,,,,,,
Guanosine,HILIC5_Neg_186191M0001_3_P2,,16137.0,22917.0,22915.0,1.0,676.0,123.295,1.0,46,false,0.0,"[111.364, 111.882, 112.401, 112.92, 113.439, 113.958, 114.476, 114.995, 115.514, 116.033, 116.551, 117.07, 117.589, 118.108, 118.626, 119.145, 119.664, 120.183, 120.701, 121.22, 121.739, 122.258, 122.776, 123.295, 123.814, 124.333, 124.852, 125.37, 125.889, 126.408, 126.927, 127.445, 127.964, 128.483, 129.002, 129.521, 130.039, 130.558, 131.077, 131.595, 132.114, 132.633, 133.152, 133.671, 134.189, 134.708]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22915.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8142.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",282.0848083496094,,,,,,,
Guanosine,HILIC5_Neg_196297M0026_2,,74173.0,131522.0,68933.0,1.0,3109.0,122.769,1.0,46,false,0.0,"[111.356, 111.875, 112.393, 112.912, 113.431, 113.95, 114.468, 114.987, 115.506, 116.025, 116.543, 117.062, 117.581, 118.1, 118.619, 119.137, 119.656, 120.175, 120.694, 121.212, 121.731, 122.25, 122.769, 123.287, 123.806, 124.325, 124.844, 125.363, 125.881, 126.4, 126.919, 127.438, 127.956, 128.475, 128.994, 129.513, 130.032, 130.55, 131.069, 131.588, 132.107, 132.625, 133.144, 133.663, 134.181, 134.7]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 22140.0, 68933.0, 40449.0, 11458.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",282.0846252441406,,,,,,,
Guanosine,HILIC5_Neg_196297M0030_2,,90111.0,157550.0,81823.0,1.0,3775.0,122.768,1.0,46,false,0.0,"[111.355, 111.874, 112.393, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543, 117.062, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.474, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 33783.0, 81823.0, 41944.0, 10470.0, 1.0, 1.0, 5574.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",282.0845031738281,,,,,,,
Guanosine,HILIC5_Neg_196297M0065_2_20260412071815,,38169.0,55188.0,40755.0,1.0,1599.0,122.768,1.0,46,false,0.0,"[111.355, 111.874, 112.393, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543, 117.062, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.731, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.475, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 40755.0, 14432.0, 13774.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4554.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",282.0843811035156,,,,,,,
Indoxyl Sulfate,HILIC5_Neg_192099M0093_2,,395851.0,629644.0,334128.0,1.0,16239.0,114.985,1.0,47,false,0.0,"[103.572, 104.09, 104.609, 105.128, 105.647, 106.166, 106.684, 107.203, 107.722, 108.241, 108.759, 109.278, 109.797, 110.316, 110.834, 111.353, 111.872, 112.391, 112.91, 113.428, 113.947, 114.466, 114.985, 115.503, 116.022, 116.541, 117.06, 117.578, 118.097, 118.616, 119.135, 119.653, 120.172, 120.691, 121.21, 121.729, 122.247, 122.766, 123.285, 123.804, 124.322, 124.841, 125.36, 125.879, 126.397, 126.916, 127.435]","[1.0, 13804.0, 14953.0, 1.0, 14245.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 26371.0, 123123.0, 334128.0, 172393.0, 39761.0, 13092.0, 6241.0, 5085.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",212.00233459472656,,,,,,,
Inosine,HILIC5_Neg_192099M0001_2_20260412055403,,2623126.0,4245703.0,1859104.0,1.0,107614.0,115.503,1.0,47,false,0.0,"[104.091, 104.609, 105.128, 105.647, 106.166, 106.684, 107.203, 107.722, 108.241, 108.759, 109.278, 109.797, 110.316, 110.835, 111.353, 111.872, 112.391, 112.91, 113.428, 113.947, 114.466, 114.985, 115.503, 116.022, 116.541, 117.06, 117.579, 118.097, 118.616, 119.135, 119.654, 120.172, 120.691, 121.21, 121.729, 122.247, 122.766, 123.285, 123.804, 124.322, 124.841, 125.36, 125.879, 126.398, 126.916, 127.435, 127.954]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 26012.0, 333884.0, 1820093.0, 1859104.0, 566506.0, 144089.0, 119548.0, 68610.0, 36623.0, 14625.0, 12195.0, 5690.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8577.0, 1.0, 1.0, 19955.0, 16127.0, 6206.0, 1.0, 1.0]",267.0738220214844,,,,,,,
Inosine,HILIC5_Neg_192099M0093_1,,1150458.0,1738333.0,844046.0,1.0,47170.0,116.024,1.0,47,false,0.0,"[104.092, 104.611, 105.13, 105.649, 106.167, 106.686, 107.205, 107.724, 108.243, 108.761, 109.28, 109.799, 110.318, 110.836, 111.355, 111.874, 112.393, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543, 117.062, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3603.0, 4038.0, 1.0, 1.0, 1.0, 1.0, 1.0, 86894.0, 700255.0, 844046.0, 194032.0, 70487.0, 50105.0, 37733.0, 9097.0, 7012.0, 4350.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 13631.0, 28279.0, 36216.0, 58934.0, 44029.0, 24236.0, 1.0, 1.0]",267.0736083984375,,,,,,,
Phenylalanine,HILIC5_Neg_186191M0001_3_P2,,144781.0,242663.0,116345.0,1.0,6067.0,123.295,1.0,46,false,0.0,"[111.364, 111.882, 112.401, 112.92, 113.439, 113.958, 114.476, 114.995, 115.514, 116.033, 116.551, 117.07, 117.589, 118.108, 118.626, 119.145, 119.664, 120.183, 120.701, 121.22, 121.739, 122.258, 122.776, 123.295, 123.814, 124.333, 124.852, 125.37, 125.889, 126.408, 126.927, 127.445, 127.964, 128.483, 129.002, 129.521, 130.039, 130.558, 131.077, 131.595, 132.114, 132.633, 133.152, 133.671, 134.189, 134.708]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10369.0, 101144.0, 116345.0, 25174.0, 11792.0, 1.0, 7086.0, 1.0, 1.0, 4078.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3058.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",164.07180786132812,,,,,,,
Phenylalanine,HILIC5_Neg_196297M0065_2_20260412071815,,224267.0,338433.0,171377.0,1.0,9396.0,122.768,1.0,46,false,0.0,"[111.355, 111.874, 112.393, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543, 117.062, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.731, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.475, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 30333.0, 171377.0, 136723.0, 40303.0, 8858.0, 18994.0, 8659.0, 1.0, 5453.0, 5304.0, 1.0, 1.0, 1.0, 1.0, 3275.0, 1.0, 2886.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",164.07168579101562,,,,,,,
Quinate,HILIC5_Neg_192099M0092_2,,169807.0,35151.0,13663.0,1889.0,7036.0,173.608,6881.0,47,false,0.0,"[161.157, 161.676, 162.195, 162.714, 163.232, 163.751, 164.27, 164.788, 165.307, 165.826, 166.345, 166.864, 167.382, 167.901, 168.42, 168.939, 169.457, 169.976, 170.495, 171.014, 171.532, 172.051, 172.57, 173.089, 173.608, 174.126, 174.645, 175.164, 175.683, 176.201, 176.72, 177.239, 177.758, 178.277, 178.795, 179.314, 179.833, 180.351, 180.87, 181.389, 181.908, 182.427, 182.945, 183.464, 183.983, 184.502, 185.02]","[2208.0, 2112.0, 1889.0, 2297.0, 2477.0, 4937.0, 4594.0, 5310.0, 2716.0, 5220.0, 7446.0, 8225.0, 8255.0, 7318.0, 5458.0, 4532.0, 4995.0, 5848.0, 6881.0, 6784.0, 10544.0, 10488.0, 9584.0, 11309.0, 13663.0, 10179.0, 12008.0, 10699.0, 12808.0, 7962.0, 11904.0, 7761.0, 8153.0, 9445.0, 5389.0, 6532.0, 4292.0, 6963.0, 6812.0, 6670.0, 6244.0, 8309.0, 7186.0, 7677.0, 6308.0, 7788.0, 4515.0]",191.05621337890625,,,,,,,
Xanthine,HILIC5_Neg_178878M0098_2_P1,,606517.0,890840.0,469690.0,1.0,25415.0,105.129,1.0,46,false,0.0,"[93.1975, 93.7164, 94.235, 94.7538, 95.2726, 95.7914, 96.3101, 96.829, 97.3476, 97.8664, 98.3853, 98.904, 99.4227, 99.9416, 100.46, 100.979, 101.498, 102.017, 102.535, 103.054, 103.573, 104.092, 104.61, 105.129, 105.648, 106.167, 106.685, 107.204, 107.723, 108.242, 108.761, 109.279, 109.798, 110.317, 110.836, 111.354, 111.873, 112.392, 112.911, 113.43, 113.948, 114.467, 114.986, 115.505, 116.023, 116.542]","[1.0, 1.0, 1.0, 7851.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6578.0, 1.0, 1.0, 1.0, 1.0, 1.0, 128472.0, 271614.0, 469690.0, 149536.0, 48651.0, 31006.0, 13764.0, 5864.0, 7985.0, 8572.0, 5005.0, 4523.0, 6478.0, 1.0, 1.0, 1.0, 1.0, 3487.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02647399902344,,,,,,,
Xanthine,HILIC5_Neg_186191M0001_3_P2,,198870.0,257464.0,100026.0,1.0,8335.0,104.62,1.0,46,false,0.0,"[93.2067, 93.7255, 94.2443, 94.763, 95.2819, 95.8005, 96.3193, 96.8382, 97.3568, 97.8756, 98.3945, 98.9131, 99.4319, 99.9508, 100.469, 100.988, 101.507, 102.026, 102.544, 103.063, 103.582, 104.101, 104.62, 105.138, 105.657, 106.176, 106.695, 107.213, 107.732, 108.251, 108.77, 109.289, 109.807, 110.326, 110.845, 111.364, 111.882, 112.401, 112.92, 113.439, 113.958, 114.476, 114.995, 115.514, 116.033, 116.551]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7742.0, 59257.0, 100026.0, 98181.0, 68991.0, 17337.0, 23552.0, 1.0, 1.0, 1.0, 8269.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.0264434814453,,,,,,,
Xanthine,HILIC5_Neg_190379M0032_1_20260412063614,,1629188.0,2301404.0,987299.0,1.0,68283.0,104.608,1.0,46,false,0.0,"[93.1955, 93.7142, 94.2331, 94.7519, 95.2706, 95.7895, 96.3081, 96.8268, 97.3457, 97.8645, 98.3832, 98.9021, 99.4207, 99.9394, 100.458, 100.977, 101.496, 102.015, 102.533, 103.052, 103.571, 104.09, 104.608, 105.127, 105.646, 106.165, 106.684, 107.202, 107.721, 108.24, 108.759, 109.277, 109.796, 110.315, 110.834, 111.352, 111.871, 112.39, 112.909, 113.427, 113.946, 114.465, 114.984, 115.502, 116.021, 116.54]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 12901.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5310.0, 50723.0, 415364.0, 905785.0, 987299.0, 408320.0, 166644.0, 64319.0, 25205.0, 23289.0, 21199.0, 21885.0, 16180.0, 4500.0, 5773.0, 1.0, 1.0, 2855.0, 1.0, 3417.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02630615234375,,,,,,,
Xanthine,HILIC5_Neg_190379M0032_2,,1193332.0,1834852.0,721176.0,1.0,50004.0,104.609,1.0,46,false,0.0,"[93.196, 93.7147, 94.2336, 94.7523, 95.2711, 95.79, 96.3086, 96.8273, 97.3462, 97.8649, 98.3837, 98.9026, 99.4212, 99.9399, 100.459, 100.978, 101.496, 102.015, 102.534, 103.053, 103.571, 104.09, 104.609, 105.128, 105.646, 106.165, 106.684, 107.203, 107.722, 108.24, 108.759, 109.278, 109.797, 110.315, 110.834, 111.353, 111.872, 112.39, 112.909, 113.428, 113.947, 114.466, 114.984, 115.503, 116.022, 116.541]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9204.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5762.0, 1.0, 1.0, 104086.0, 510640.0, 721176.0, 603036.0, 171449.0, 65046.0, 29231.0, 8186.0, 16725.0, 16554.0, 13844.0, 11939.0, 1.0, 6372.0, 1.0, 1.0, 3502.0, 3405.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02635192871094,,,,,,,
Xanthine,HILIC5_Neg_190379M0034_1_20260412065015,,1231589.0,1838088.0,835365.0,1.0,51619.0,104.61,1.0,46,false,0.0,"[93.1975, 93.7163, 94.2351, 94.7539, 95.2726, 95.7915, 96.3101, 96.829, 97.3479, 97.8665, 98.3852, 98.9041, 99.4227, 99.9416, 100.46, 100.979, 101.498, 102.017, 102.535, 103.054, 103.573, 104.092, 104.61, 105.129, 105.648, 106.167, 106.686, 107.204, 107.723, 108.242, 108.761, 109.279, 109.798, 110.317, 110.836, 111.355, 111.873, 112.392, 112.911, 113.429, 113.948, 114.467, 114.986, 115.504, 116.023, 116.542]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 14875.0, 206162.0, 597882.0, 835365.0, 404841.0, 118260.0, 70765.0, 29178.0, 19577.0, 17460.0, 20833.0, 12251.0, 13198.0, 6070.0, 4910.0, 2801.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02630615234375,,,,,,,
Xanthine,HILIC5_Neg_190379M0035_2_20260412070413,,1413697.0,2016440.0,824553.0,1.0,59250.0,104.611,1.0,46,false,0.0,"[93.1983, 93.7171, 94.236, 94.7547, 95.2735, 95.7923, 96.311, 96.8297, 97.3486, 97.8673, 98.3861, 98.9049, 99.4236, 99.9423, 100.461, 100.98, 101.499, 102.018, 102.536, 103.055, 103.574, 104.093, 104.611, 105.13, 105.649, 106.168, 106.686, 107.205, 107.724, 108.243, 108.761, 109.28, 109.799, 110.318, 110.836, 111.355, 111.874, 112.393, 112.912, 113.43, 113.949, 114.468, 114.987, 115.505, 116.024, 116.543]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 21460.0, 297245.0, 723041.0, 824553.0, 468846.0, 206032.0, 80068.0, 28468.0, 17590.0, 10180.0, 17863.0, 9159.0, 6844.0, 10736.0, 3396.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02627563476562,,,,,,,
Xanthine,HILIC5_Neg_196297M0026_1,,1027862.0,1541382.0,771241.0,1.0,43061.0,104.609,1.0,46,false,0.0,"[93.1958, 93.7146, 94.2334, 94.7522, 95.2709, 95.7898, 96.3084, 96.8272, 97.346, 97.8648, 98.3835, 98.9024, 99.421, 99.9398, 100.459, 100.977, 101.496, 102.015, 102.534, 103.052, 103.571, 104.09, 104.609, 105.128, 105.646, 106.165, 106.684, 107.203, 107.721, 108.24, 108.759, 109.278, 109.797, 110.315, 110.834, 111.353, 111.871, 112.39, 112.909, 113.428, 113.947, 114.465, 114.984, 115.503, 116.022, 116.54]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3883.0, 1.0, 13276.0, 212703.0, 564844.0, 771241.0, 205297.0, 98276.0, 31451.0, 20966.0, 9467.0, 17732.0, 11767.0, 6709.0, 3969.0, 4127.0, 5069.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02630615234375,,,,,,,
Xanthine,HILIC5_Neg_196297M0026_2,,1302473.0,1990546.0,836722.0,1.0,54577.0,104.612,1.0,46,false,0.0,"[93.1989, 93.7176, 94.2365, 94.7553, 95.274, 95.7929, 96.3115, 96.8302, 97.3491, 97.8679, 98.3866, 98.9055, 99.4241, 99.9428, 100.462, 100.98, 101.499, 102.018, 102.537, 103.055, 103.574, 104.093, 104.612, 105.131, 105.649, 106.168, 106.687, 107.206, 107.724, 108.243, 108.762, 109.281, 109.8, 110.318, 110.837, 111.356, 111.875, 112.393, 112.912, 113.431, 113.95, 114.468, 114.987, 115.506, 116.025, 116.543]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 61568.0, 443150.0, 836722.0, 710674.0, 252309.0, 99156.0, 16757.0, 12529.0, 19416.0, 17471.0, 16006.0, 9256.0, 6996.0, 5344.0, 1.0, 1.0, 3171.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.0263214111328,,,,,,,
Xanthine,HILIC5_Neg_196297M0027_1_20260412060811,,1343732.0,1961085.0,841971.0,1.0,56319.0,104.092,1.0,46,false,0.0,"[93.1982, 93.7169, 94.2358, 94.7544, 95.2733, 95.7921, 96.3108, 96.8295, 97.3484, 97.867, 98.3859, 98.9047, 99.4234, 99.9421, 100.461, 100.98, 101.498, 102.017, 102.536, 103.055, 103.574, 104.092, 104.611, 105.13, 105.649, 106.167, 106.686, 107.205, 107.724, 108.243, 108.761, 109.28, 109.799, 110.317, 110.836, 111.355, 111.874, 112.393, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9148.0, 252214.0, 671037.0, 841971.0, 448077.0, 193100.0, 67969.0, 31582.0, 22717.0, 10799.0, 16985.0, 15629.0, 9397.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02635192871094,,,,,,,
Xanthine,HILIC5_Neg_196297M0030_2,,1303769.0,2077220.0,926259.0,1.0,54629.0,104.611,1.0,46,false,0.0,"[93.1982, 93.717, 94.2358, 94.7546, 95.2733, 95.7922, 96.3108, 96.8296, 97.3484, 97.8672, 98.3859, 98.9048, 99.4234, 99.9422, 100.461, 100.98, 101.499, 102.017, 102.536, 103.055, 103.574, 104.092, 104.611, 105.13, 105.649, 106.167, 106.686, 107.205, 107.724, 108.243, 108.761, 109.28, 109.799, 110.318, 110.836, 111.355, 111.874, 112.393, 112.911, 113.43, 113.949, 114.468, 114.986, 115.505, 116.024, 116.543]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 95244.0, 499299.0, 926259.0, 651662.0, 151160.0, 88006.0, 37399.0, 14616.0, 8734.0, 15086.0, 15458.0, 4568.0, 1.0, 1.0, 1.0, 5388.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",151.02642822265625,,,,,,,
